,id,work_id,sex,age,year_birth,work_percent
184,28031430772,,Menn,7.0,2014,
185,21081688466,,Menn,5.0,2016,
186,06111634866,,Menn,5.0,2016,
187,12111678284,,Menn,5.0,2016,
188,09091678162,,Menn,5.0,2016,
189,16071438552,,Menn,7.0,2014,
190,25021502328,,Menn,6.0,2015,
191,24021433984,,Menn,7.0,2014,
192,31011798084,,Menn,4.0,2017,
193,05021481380,,Menn,7.0,2014,
194,03081426574,,Menn,7.0,2014,
195,15081873876,,Menn,3.0,2018,
196,16121624958,,Menn,5.0,2016,
197,18011412490,,Menn,7.0,2014,
198,05051671274,,Menn,5.0,2016,
199,29121654496,,Menn,5.0,2016,
200,10021488138,,Menn,7.0,2014,
201,23071471180,,Menn,7.0,2014,
202,28061730994,,Menn,4.0,2017,
203,07061749952,,Menn,4.0,2017,
204,14011443884,,Menn,7.0,2014,
205,05111594138,,Menn,6.0,2015,
206,06021601348,,Menn,5.0,2016,
207,03021638592,,Menn,5.0,2016,
208,10061811712,,Menn,3.0,2018,
209,16011779432,,Menn,4.0,2017,
210,30051669772,,Menn,5.0,2016,
211,12051854136,,Menn,3.0,2018,
212,08031558912,,Menn,6.0,2015,
213,17121710162,,Menn,4.0,2017,
214,06061757764,,Menn,4.0,2017,
215,16121833404,,Menn,3.0,2018,
216,11031403064,,Menn,7.0,2014,
217,01081786382,,Menn,4.0,2017,
218,19071606780,,Menn,5.0,2016,
219,01041660522,,Menn,5.0,2016,
220,14041476788,,Menn,7.0,2014,
221,23031594592,,Menn,6.0,2015,
222,02111633988,,Menn,5.0,2016,
223,06011794300,,Menn,4.0,2017,
224,27041763266,,Menn,4.0,2017,
225,27121710424,,Menn,4.0,2017,
226,16111687532,,Menn,5.0,2016,
227,27091680816,,Menn,5.0,2016,
228,21091718146,,Menn,4.0,2017,
229,22021478156,,Menn,7.0,2014,
230,05121575270,,Menn,6.0,2015,
231,21091774562,,Menn,4.0,2017,
232,01021442248,,Menn,7.0,2014,
233,01121646706,,Menn,5.0,2016,
234,15121405204,,Menn,7.0,2014,
235,20051424090,,Menn,7.0,2014,
236,26101448536,,Menn,7.0,2014,
237,02071702868,,Menn,4.0,2017,
238,06061718772,,Menn,4.0,2017,
239,28041659332,,Menn,5.0,2016,
240,01061401448,,Menn,7.0,2014,
241,25111569254,,Menn,6.0,2015,
242,11061558650,,Menn,6.0,2015,
243,18121452296,,Menn,7.0,2014,
244,03071730418,,Menn,4.0,2017,
245,27071798284,,Menn,4.0,2017,
246,23081623266,,Menn,5.0,2016,
247,22111606904,,Menn,5.0,2016,
248,19091680124,,Menn,5.0,2016,
249,05011855930,,Menn,3.0,2018,
250,22071432176,,Menn,7.0,2014,
251,14011893302,,Menn,3.0,2018,
252,25041840146,,Menn,3.0,2018,
253,09071767660,,Menn,4.0,2017,
254,08031497844,,Menn,7.0,2014,
255,09061449112,,Menn,7.0,2014,
256,21051418144,,Menn,7.0,2014,
257,22011578592,,Menn,6.0,2015,
258,28061867154,,Menn,3.0,2018,
259,08121415640,,Menn,7.0,2014,
260,12091621292,,Menn,5.0,2016,
261,22081868014,,Menn,3.0,2018,
262,19041864958,,Menn,3.0,2018,
263,14011501066,,Menn,6.0,2015,
264,12071696580,,Menn,5.0,2016,
265,03051863336,,Menn,3.0,2018,
266,13011872076,,Menn,3.0,2018,
267,25061676320,,Menn,5.0,2016,
268,15081695496,,Menn,5.0,2016,
269,08081791110,,Menn,4.0,2017,
270,22071419292,,Menn,7.0,2014,
271,26071496234,,Menn,7.0,2014,
272,29091785468,,Menn,4.0,2017,
273,07011465526,,Menn,7.0,2014,
274,07081462334,,Menn,7.0,2014,
275,25091422556,,Menn,7.0,2014,
276,11041590432,,Menn,6.0,2015,
277,27111475454,,Menn,7.0,2014,
278,27061719512,,Menn,4.0,2017,
279,21091810264,,Menn,3.0,2018,
280,12051734174,,Menn,4.0,2017,
281,21091434128,,Menn,7.0,2014,
282,19041750864,,Menn,4.0,2017,
283,24051794912,,Menn,4.0,2017,
284,14071739048,,Menn,4.0,2017,
285,23011542746,,Menn,6.0,2015,
286,13051694826,,Menn,5.0,2016,
287,02041731784,,Menn,4.0,2017,
288,22031618928,,Menn,5.0,2016,
289,03101413254,,Menn,7.0,2014,
290,28011771596,,Menn,4.0,2017,
291,19121685338,,Menn,5.0,2016,
292,30051479780,,Menn,7.0,2014,
293,08101782886,,Menn,4.0,2017,
294,17111585118,,Menn,6.0,2015,
295,12031627326,,Menn,5.0,2016,
296,15091454820,,Menn,7.0,2014,
297,21051492152,,Menn,7.0,2014,
298,11101787784,,Menn,4.0,2017,
299,19091744670,,Menn,4.0,2017,
300,11101762078,,Menn,4.0,2017,
301,15121635402,,Menn,5.0,2016,
302,29041530700,,Menn,6.0,2015,
303,22111728534,,Menn,4.0,2017,
304,20111562892,,Menn,6.0,2015,
305,10121625996,,Menn,5.0,2016,
306,15031816806,,Menn,3.0,2018,
307,11091693956,,Menn,5.0,2016,
308,28121478690,,Menn,7.0,2014,
309,22111497868,,Menn,7.0,2014,
310,18021612228,,Menn,5.0,2016,
311,01061801936,,Menn,3.0,2018,
312,23041472080,,Menn,7.0,2014,
313,03051747202,,Menn,4.0,2017,
314,28121743662,,Menn,4.0,2017,
315,26091631654,,Menn,5.0,2016,
316,25091837310,,Menn,3.0,2018,
317,24101711338,,Menn,4.0,2017,
318,06121695434,,Menn,5.0,2016,
319,23041466314,,Menn,7.0,2014,
320,28111620366,,Menn,5.0,2016,
321,21081632328,,Menn,5.0,2016,
322,06081807522,,Menn,3.0,2018,
323,14041586264,,Menn,6.0,2015,
324,11091677886,,Menn,5.0,2016,
325,21011742468,,Menn,4.0,2017,
326,18051569586,,Menn,6.0,2015,
327,25011752552,,Menn,4.0,2017,
328,22111871054,,Menn,3.0,2018,
329,08051741304,,Menn,4.0,2017,
330,06041858592,,Menn,3.0,2018,
331,14041734504,,Menn,4.0,2017,
332,26031755166,,Menn,4.0,2017,
333,20051502992,,Menn,6.0,2015,
334,17101559634,,Menn,6.0,2015,
335,24061433620,,Menn,7.0,2014,
336,13121422586,,Menn,7.0,2014,
337,07051791578,,Menn,4.0,2017,
338,07091872780,,Menn,3.0,2018,
339,16111862766,,Menn,3.0,2018,
340,23101440480,,Menn,7.0,2014,
341,06071893842,,Menn,3.0,2018,
342,06121665562,,Menn,5.0,2016,
343,10101417776,,Menn,7.0,2014,
344,31011659764,,Menn,5.0,2016,
345,29111550308,,Menn,6.0,2015,
346,17011523834,,Menn,6.0,2015,
347,21061520778,,Menn,6.0,2015,
348,28081663254,,Menn,5.0,2016,
349,29121503866,,Menn,6.0,2015,
350,22051451142,,Menn,7.0,2014,
351,27011857986,,Menn,3.0,2018,
352,25061730138,,Menn,4.0,2017,
353,30081496290,,Menn,7.0,2014,
354,20101786106,,Menn,4.0,2017,
355,07061599872,,Menn,6.0,2015,
356,20071548052,,Menn,6.0,2015,
357,02041405866,,Menn,7.0,2014,
358,06061666506,,Menn,5.0,2016,
359,03011649332,,Menn,5.0,2016,
360,23011786484,,Menn,4.0,2017,
361,15041491714,,Menn,7.0,2014,
362,27121599106,,Menn,6.0,2015,
363,08071566286,,Menn,6.0,2015,
364,13101488568,,Menn,7.0,2014,
365,17101876336,,Menn,3.0,2018,
366,07011480108,,Menn,7.0,2014,
367,09111835598,,Menn,3.0,2018,
368,25081771656,,Menn,4.0,2017,
369,15061665444,,Menn,5.0,2016,
370,15051753072,,Menn,4.0,2017,
371,22041454738,,Menn,7.0,2014,
372,26051587778,,Menn,6.0,2015,
373,08111510550,,Menn,6.0,2015,
374,09101502430,,Menn,6.0,2015,
375,14041687820,,Menn,5.0,2016,
376,21081495508,,Menn,7.0,2014,
377,31101730134,,Menn,4.0,2017,
378,11101474862,,Menn,7.0,2014,
379,15051809716,,Menn,3.0,2018,
380,03121498312,,Menn,7.0,2014,
381,05121715024,,Menn,4.0,2017,
382,29121656170,,Menn,5.0,2016,
383,19051605120,,Menn,5.0,2016,
384,03051705898,,Menn,4.0,2017,
385,22071552132,,Menn,6.0,2015,
386,30061657418,,Menn,5.0,2016,
387,14061474108,,Menn,7.0,2014,
388,27021741310,,Menn,4.0,2017,
389,11051672526,,Menn,5.0,2016,
390,24121565236,,Menn,6.0,2015,
391,17091784630,,Menn,4.0,2017,
392,22031790912,,Menn,4.0,2017,
393,26111553518,,Menn,6.0,2015,
394,14031833762,,Menn,3.0,2018,
395,13021455136,,Menn,7.0,2014,
396,27041517642,,Menn,6.0,2015,
397,25071783752,,Menn,4.0,2017,
398,08061802030,,Menn,3.0,2018,
399,17091822640,,Menn,3.0,2018,
400,23011556958,,Menn,6.0,2015,
401,08081586646,,Menn,6.0,2015,
402,30121409984,,Menn,7.0,2014,
403,16081555782,,Menn,6.0,2015,
404,31071531518,,Menn,6.0,2015,
405,09101612756,,Menn,5.0,2016,
406,21091402794,,Menn,7.0,2014,
407,22101581342,,Menn,6.0,2015,
408,30121800584,,Menn,3.0,2018,
409,21061769222,,Menn,4.0,2017,
410,09021749060,,Menn,4.0,2017,
411,07021715492,,Menn,4.0,2017,
412,06041718952,,Menn,4.0,2017,
413,08101465738,,Menn,7.0,2014,
414,11051774976,,Menn,4.0,2017,
415,12081468336,,Menn,7.0,2014,
416,27061685982,,Menn,5.0,2016,
417,31071690944,,Menn,5.0,2016,
418,24051879172,,Menn,3.0,2018,
419,27051718878,,Menn,4.0,2017,
420,18081420462,,Menn,7.0,2014,
421,03031691714,,Menn,5.0,2016,
422,20081644570,,Menn,5.0,2016,
423,19021795022,,Menn,4.0,2017,
424,28101725382,,Menn,4.0,2017,
425,07021482044,,Menn,7.0,2014,
426,28111475344,,Menn,7.0,2014,
427,01091766146,,Menn,4.0,2017,
428,23031666354,,Menn,5.0,2016,
429,03081513770,,Menn,6.0,2015,
430,08041607756,,Menn,5.0,2016,
431,28021761390,,Menn,4.0,2017,
432,17061653006,,Menn,5.0,2016,
433,25041583176,,Menn,6.0,2015,
434,13071699082,,Menn,5.0,2016,
435,03081407348,,Menn,7.0,2014,
436,26021529502,,Menn,6.0,2015,
437,13091792514,,Menn,4.0,2017,
438,13091579150,,Menn,6.0,2015,
439,15091441472,,Menn,7.0,2014,
440,07101508214,,Menn,6.0,2015,
441,01041758934,,Menn,4.0,2017,
442,26061792030,,Menn,4.0,2017,
443,04041598808,,Menn,6.0,2015,
444,10091428156,,Menn,7.0,2014,
445,22051604364,,Menn,5.0,2016,
446,09061836788,,Menn,3.0,2018,
447,30061631084,,Menn,5.0,2016,
448,02081511316,,Menn,6.0,2015,
449,10111441372,,Menn,7.0,2014,
450,08091729800,,Menn,4.0,2017,
451,23061646998,,Menn,5.0,2016,
452,13071724544,,Menn,4.0,2017,
453,08081454166,,Menn,7.0,2014,
454,01011516392,,Menn,6.0,2015,
455,18081855496,,Menn,3.0,2018,
456,12011874064,,Menn,3.0,2018,
457,14021583190,,Menn,6.0,2015,
458,09021647552,,Menn,5.0,2016,
459,07101469650,,Menn,7.0,2014,
460,07071463828,,Menn,7.0,2014,
461,05101630948,,Menn,5.0,2016,
462,23021407440,,Menn,7.0,2014,
463,13081773236,,Menn,4.0,2017,
464,22021872678,,Menn,3.0,2018,
465,11081699952,,Menn,5.0,2016,
466,09091479012,,Menn,7.0,2014,
467,15021811190,,Menn,3.0,2018,
468,09081657878,,Menn,5.0,2016,
469,21041443008,,Menn,7.0,2014,
470,26051458682,,Menn,7.0,2014,
471,30011471236,,Menn,7.0,2014,
472,02101741908,,Menn,4.0,2017,
473,25101810686,,Menn,3.0,2018,
474,15011610648,,Menn,5.0,2016,
475,15011803504,,Menn,3.0,2018,
476,26011713998,,Menn,4.0,2017,
477,06011716306,,Menn,4.0,2017,
478,20061748782,,Menn,4.0,2017,
479,06091635678,,Menn,5.0,2016,
480,23061754602,,Menn,4.0,2017,
481,03091840742,,Menn,3.0,2018,
482,23101851920,,Menn,3.0,2018,
483,09021742838,,Menn,4.0,2017,
484,29091747260,,Menn,4.0,2017,
485,24061441094,,Menn,7.0,2014,
486,21121836332,,Menn,3.0,2018,
487,29081422882,,Menn,7.0,2014,
488,18091525846,,Menn,6.0,2015,
489,26111667580,,Menn,5.0,2016,
490,24081564778,,Menn,6.0,2015,
491,16021400222,,Menn,7.0,2014,
492,25061759652,,Menn,4.0,2017,
493,14011633530,,Menn,5.0,2016,
494,26011591524,,Menn,6.0,2015,
495,25051733472,,Menn,4.0,2017,
496,15021420986,,Menn,7.0,2014,
497,30091455522,,Menn,7.0,2014,
498,31101528574,,Menn,6.0,2015,
499,06071690530,,Menn,5.0,2016,
500,23051769678,,Menn,4.0,2017,
501,15081440666,,Menn,7.0,2014,
502,12011825860,,Menn,3.0,2018,
503,13041876952,,Menn,3.0,2018,
504,08091421240,,Menn,7.0,2014,
505,14021549848,,Menn,6.0,2015,
506,16061757968,,Menn,4.0,2017,
507,08011881792,,Menn,3.0,2018,
508,12071766322,,Menn,4.0,2017,
509,06081508028,,Menn,6.0,2015,
510,31051752474,,Menn,4.0,2017,
511,08021778832,,Menn,4.0,2017,
512,08091611534,,Menn,5.0,2016,
513,24111469018,,Menn,7.0,2014,
514,27071860544,,Menn,3.0,2018,
515,01111492940,,Menn,7.0,2014,
516,22081866518,,Menn,3.0,2018,
517,09071642544,,Menn,5.0,2016,
518,18031652578,,Menn,5.0,2016,
519,22041858590,,Menn,3.0,2018,
520,02101800736,,Menn,3.0,2018,
521,07071875236,,Menn,3.0,2018,
522,06091481792,,Menn,7.0,2014,
523,30101683254,,Menn,5.0,2016,
524,02051627882,,Menn,5.0,2016,
525,20071670496,,Menn,5.0,2016,
526,15041777620,,Menn,4.0,2017,
527,29081776782,,Menn,4.0,2017,
528,21021707484,,Menn,4.0,2017,
529,26011449548,,Menn,7.0,2014,
530,05091816464,,Menn,3.0,2018,
531,27051793586,,Menn,4.0,2017,
532,03031786448,,Menn,4.0,2017,
533,23041543006,,Menn,6.0,2015,
534,19061560296,,Menn,6.0,2015,
535,03041664126,,Menn,5.0,2016,
536,05091714114,,Menn,4.0,2017,
537,11121600660,,Menn,5.0,2016,
538,17041678888,,Menn,5.0,2016,
539,06101803298,,Menn,3.0,2018,
540,11061650520,,Menn,5.0,2016,
541,12071789354,,Menn,4.0,2017,
542,04011833272,,Menn,3.0,2018,
543,09051587746,,Menn,6.0,2015,
544,22041499208,,Menn,7.0,2014,
545,24111496094,,Menn,7.0,2014,
546,17051456106,,Menn,7.0,2014,
547,18121512794,,Menn,6.0,2015,
548,15081848318,,Menn,3.0,2018,
549,23041607262,,Menn,5.0,2016,
550,09111493086,,Menn,7.0,2014,
551,08011805256,,Menn,3.0,2018,
552,18041662518,,Menn,5.0,2016,
553,05111513238,,Menn,6.0,2015,
554,29051753700,,Menn,4.0,2017,
555,07081496148,,Menn,7.0,2014,
556,12041687052,,Menn,5.0,2016,
557,16011793950,,Menn,4.0,2017,
558,04071480706,,Menn,7.0,2014,
559,25121763942,,Menn,4.0,2017,
560,04091787938,,Menn,4.0,2017,
561,15031879026,,Menn,3.0,2018,
562,01101718274,,Menn,4.0,2017,
563,14101884160,,Menn,3.0,2018,
564,24111786902,,Menn,4.0,2017,
565,09031497068,,Menn,7.0,2014,
566,25081545292,,Menn,6.0,2015,
567,22101609200,,Menn,5.0,2016,
568,22071480162,,Menn,7.0,2014,
569,22051886054,,Menn,3.0,2018,
570,31101762888,,Menn,4.0,2017,
571,10031785014,,Menn,4.0,2017,
572,13101512096,,Menn,6.0,2015,
573,07071771060,,Menn,4.0,2017,
574,18051558526,,Menn,6.0,2015,
575,29031670948,,Menn,5.0,2016,
576,25101597388,,Menn,6.0,2015,
577,09081417350,,Menn,7.0,2014,
578,30011881308,,Menn,3.0,2018,
579,10081822282,,Menn,3.0,2018,
580,02101474854,,Menn,7.0,2014,
581,31071772304,,Menn,4.0,2017,
582,27071786700,,Menn,4.0,2017,
583,16091676016,,Menn,5.0,2016,
584,08041754168,,Menn,4.0,2017,
585,13021551488,,Menn,6.0,2015,
586,17051583976,,Menn,6.0,2015,
587,06041686978,,Menn,5.0,2016,
588,05041811540,,Menn,3.0,2018,
589,11051442436,,Menn,7.0,2014,
590,14071632560,,Menn,5.0,2016,
591,18121560788,,Menn,6.0,2015,
592,04051699626,,Menn,5.0,2016,
593,22081773528,,Menn,4.0,2017,
594,17051876576,,Menn,3.0,2018,
595,15051542968,,Menn,6.0,2015,
596,30111656566,,Menn,5.0,2016,
597,11081897068,,Menn,3.0,2018,
598,01061851378,,Menn,3.0,2018,
599,26071523428,,Menn,6.0,2015,
600,05021534258,,Menn,6.0,2015,
601,14051794560,,Menn,4.0,2017,
602,03041549350,,Menn,6.0,2015,
603,03071550648,,Menn,6.0,2015,
604,01081806928,,Menn,3.0,2018,
605,07121888220,,Menn,3.0,2018,
606,10051886276,,Menn,3.0,2018,
607,25101451364,,Menn,7.0,2014,
608,14011511068,,Menn,6.0,2015,
609,06031826898,,Menn,3.0,2018,
610,10111742290,,Menn,4.0,2017,
611,16041665816,,Menn,5.0,2016,
612,04061497080,,Menn,7.0,2014,
613,07091512198,,Menn,6.0,2015,
614,11071750092,,Menn,4.0,2017,
615,19101670438,,Menn,5.0,2016,
616,02011773178,,Menn,4.0,2017,
617,30101883606,,Menn,3.0,2018,
618,11071539366,,Menn,6.0,2015,
619,30111696788,,Menn,5.0,2016,
620,23081506228,,Menn,6.0,2015,
621,02031780086,,Menn,4.0,2017,
622,27121725856,,Menn,4.0,2017,
623,16041407132,,Menn,7.0,2014,
624,03051462156,,Menn,7.0,2014,
625,08021797186,,Menn,4.0,2017,
626,23121642258,,Menn,5.0,2016,
627,21071412366,,Menn,7.0,2014,
628,22041624266,,Menn,5.0,2016,
629,26071681638,,Menn,5.0,2016,
630,08121737044,,Menn,4.0,2017,
631,09021829176,,Menn,3.0,2018,
632,30101420118,,Menn,7.0,2014,
633,19061587858,,Menn,6.0,2015,
634,26081760732,,Menn,4.0,2017,
635,25101768664,,Menn,4.0,2017,
636,18111494408,,Menn,7.0,2014,
637,13091583500,,Menn,6.0,2015,
638,25081472682,,Menn,7.0,2014,
639,17011480964,,Menn,7.0,2014,
640,25051780504,,Menn,4.0,2017,
641,20101890804,,Menn,3.0,2018,
642,21091607696,,Menn,5.0,2016,
643,06041606124,,Menn,5.0,2016,
644,02101486320,,Menn,7.0,2014,
645,28051665840,,Menn,5.0,2016,
646,29081840062,,Menn,3.0,2018,
647,15051737480,,Menn,4.0,2017,
648,10091454930,,Menn,7.0,2014,
649,16061843896,,Menn,3.0,2018,
650,22011852764,,Menn,3.0,2018,
651,11021646854,,Menn,5.0,2016,
652,18031864856,,Menn,3.0,2018,
653,10111647756,,Menn,5.0,2016,
654,25041415002,,Menn,7.0,2014,
655,05011794556,,Menn,4.0,2017,
656,07071576010,,Menn,6.0,2015,
657,05111626820,,Menn,5.0,2016,
658,11041420872,,Menn,7.0,2014,
659,09111568748,,Menn,6.0,2015,
660,13091829926,,Menn,3.0,2018,
661,13051445470,,Menn,7.0,2014,
662,08051731858,,Menn,4.0,2017,
663,19061744044,,Menn,4.0,2017,
664,28111491244,,Menn,7.0,2014,
665,09051548094,,Menn,6.0,2015,
666,04081709064,,Menn,4.0,2017,
667,08061528712,,Menn,6.0,2015,
668,15111662196,,Menn,5.0,2016,
669,30101513208,,Menn,6.0,2015,
670,10091677918,,Menn,5.0,2016,
671,05011621092,,Menn,5.0,2016,
672,23111425378,,Menn,7.0,2014,
673,03081663096,,Menn,5.0,2016,
674,05101700572,,Menn,4.0,2017,
675,17051498488,,Menn,7.0,2014,
676,18041613006,,Menn,5.0,2016,
677,21021593372,,Menn,6.0,2015,
678,11081520588,,Menn,6.0,2015,
679,12081764288,,Menn,4.0,2017,
680,28121412694,,Menn,7.0,2014,
681,17011786860,,Menn,4.0,2017,
682,20101635920,,Menn,5.0,2016,
683,24071678500,,Menn,5.0,2016,
684,05101579234,,Menn,6.0,2015,
685,18121883586,,Menn,3.0,2018,
686,17091402798,,Menn,7.0,2014,
687,30051673404,,Menn,5.0,2016,
688,03081452056,,Menn,7.0,2014,
689,21041532890,,Menn,6.0,2015,
690,28091647420,,Menn,5.0,2016,
691,08051417624,,Menn,7.0,2014,
692,25101707438,,Menn,4.0,2017,
693,10021674610,,Menn,5.0,2016,
694,03021733966,,Menn,4.0,2017,
695,29041656008,,Menn,5.0,2016,
696,09081843660,,Menn,3.0,2018,
